,V_f (m^3),work (J)
728,0.24560000000000004,-1882.692785852902
729,0.24580000000000002,-1884.1099454397702
730,0.24600000000000002,-1885.5254916101262
731,0.24620000000000003,-1886.9394275103143
732,0.24640000000000004,-1888.351756277993
733,0.24660000000000004,-1889.7624810421673
734,0.24680000000000002,-1891.1716049232184
735,0.24700000000000003,-1892.5791310329348
736,0.24720000000000003,-1893.9850624745432
737,0.24740000000000004,-1895.3894023427388
738,0.24760000000000004,-1896.7921537237157
739,0.24780000000000002,-1898.1933196951964
740,0.24800000000000003,-1899.5929033264633
741,0.24820000000000003,-1900.990907678387
742,0.24840000000000004,-1902.387335803457
743,0.24860000000000004,-1903.7821907458117
744,0.24880000000000002,-1905.1754755412667
745,0.24900000000000003,-1906.5671932173466
746,0.24920000000000003,-1907.957346793311
747,0.24940000000000004,-1909.3459392801858
748,0.24960000000000004,-1910.7329736807922
749,0.24980000000000002,-1912.1184529897753
750,0.25,-1913.502380193632
751,0.25020000000000003,-1914.884758270742
752,0.25040000000000007,-1916.2655901913936
753,0.25060000000000004,-1917.6448789178125
754,0.2508,-1919.0226274041927
755,0.251,-1920.3988385967225
756,0.25120000000000003,-1921.7735154336126
757,0.25140000000000007,-1923.1466608451242
758,0.25160000000000005,-1924.5182777535967
759,0.2518,-1925.8883690734765
760,0.252,-1927.256937711344
761,0.25220000000000004,-1928.6239865659395
762,0.25240000000000007,-1929.9895185281935
763,0.25260000000000005,-1931.3535364812496
764,0.2528,-1932.7160433004976
765,0.253,-1934.0770418535944
766,0.25320000000000004,-1935.4365350004964
767,0.25340000000000007,-1936.7945255934799
768,0.25360000000000005,-1938.151016477174
769,0.2538,-1939.5060104885833
770,0.254,-1940.8595104571168
771,0.25420000000000004,-1942.211519204612
772,0.25440000000000007,-1943.562039545361
773,0.25460000000000005,-1944.9110742861385
774,0.2548,-1946.2586262262273
775,0.255,-1947.6046981574432
776,0.25520000000000004,-1948.9492928641612
777,0.25540000000000007,-1950.2924131233415
778,0.25560000000000005,-1951.6340617045535
779,0.2558,-1952.9742413700042
780,0.256,-1954.3129548745605
781,0.25620000000000004,-1955.650204965777
782,0.2564000000000001,-1956.9859943839183
783,0.25660000000000005,-1958.320325861986
784,0.25680000000000003,-1959.6532021257428
785,0.257,-1960.9846258937391
786,0.25720000000000004,-1962.3145998773348
787,0.2574000000000001,-1963.6431267807252
788,0.25760000000000005,-1964.970209300965
789,0.25780000000000003,-1966.2958501279957
790,0.258,-1967.6200519446643
791,0.25820000000000004,-1968.9428174267534
792,0.2584000000000001,-1970.2641492430002
793,0.25860000000000005,-1971.5840500551235
794,0.25880000000000003,-1972.9025225178466
795,0.259,-1974.219569278922
796,0.25920000000000004,-1975.5351929791539
797,0.2594000000000001,-1976.8493962524217
798,0.25960000000000005,-1978.1621817257042
799,0.25980000000000003,-1979.4735520191034
800,0.26,-1980.7835097458665
801,0.26020000000000004,-1982.09205751241
802,0.2604000000000001,-1983.3991979183425
803,0.26060000000000005,-1984.7049335564875
804,0.26080000000000003,-1986.0092670129063
805,0.261,-1987.312200866922
806,0.26120000000000004,-1988.6137376911406
807,0.2614000000000001,-1989.9138800514743
808,0.26160000000000005,-1991.2126305071629
809,0.26180000000000003,-1992.5099916107995
810,0.262,-1993.8059659083488
811,0.26220000000000004,-1995.1005559391724
812,0.2624,-1996.393764236049
813,0.26260000000000006,-1997.6855933251968
814,0.26280000000000003,-1998.976045726297
815,0.263,-2000.2651239525135
816,0.26320000000000005,-2001.5528305105167
817,0.2634,-2002.8391679005038
818,0.26360000000000006,-2004.1241386162208
819,0.26380000000000003,-2005.4077451449834
820,0.264,-2006.6899899677
821,0.26420000000000005,-2007.970875558893
822,0.2644,-2009.2504043867173
823,0.26460000000000006,-2010.5285789129848
824,0.26480000000000004,-2011.8054015931828
825,0.265,-2013.080874876498
826,0.26520000000000005,-2014.3550012058342
827,0.2654,-2015.6277830178358
828,0.26560000000000006,-2016.8992227429069
829,0.26580000000000004,-2018.1693228052316
830,0.266,-2019.4380856227967
831,0.26620000000000005,-2020.705513607411
832,0.2664,-2021.9716091647247
833,0.26660000000000006,-2023.2363746942515
834,0.26680000000000004,-2024.4998125893865
835,0.267,-2025.7619252374298
836,0.26720000000000005,-2027.0227150196042
837,0.2674,-2028.2821843110755
838,0.26760000000000006,-2029.5403354809719
839,0.26780000000000004,-2030.7971708924047
840,0.268,-2032.0526929024888
841,0.26820000000000005,-2033.3069038623617
842,0.2684,-2034.5598061172009
843,0.26860000000000006,-2035.8114020062483
844,0.26880000000000004,-2037.0616938628232
845,0.269,-2038.3106840143478
846,0.26920000000000005,-2039.5583747823644
847,0.26940000000000003,-2040.804768482552
848,0.26960000000000006,-2042.0498674247488
849,0.26980000000000004,-2043.2936739129698
850,0.27,-2044.5361902454258
851,0.2702,-2045.777418714543
852,0.27040000000000003,-2047.0173616069815
853,0.27060000000000006,-2048.2560212036524
854,0.27080000000000004,-2049.49339977974
855,0.271,-2050.7294996047162
856,0.2712,-2051.9643229423637
857,0.27140000000000003,-2053.1978720507905
858,0.27160000000000006,-2054.43014918245
859,0.27180000000000004,-2055.661156584158
860,0.272,-2056.890896497114
861,0.2722,-2058.1193711569167
862,0.27240000000000003,-2059.346582793583
863,0.27260000000000006,-2060.572533631564
864,0.27280000000000004,-2061.7972258897667
865,0.273,-2063.0206617815693
866,0.2732,-2064.2428435148395
867,0.27340000000000003,-2065.4637732919537
868,0.27360000000000007,-2066.6834533098113
869,0.27380000000000004,-2067.901885759855
870,0.274,-2069.1190728280885
871,0.2742,-2070.3350166950922
872,0.27440000000000003,-2071.5497195360435
873,0.27460000000000007,-2072.7631835207294
874,0.27480000000000004,-2073.9754108135667
875,0.275,-2075.1864035736226
876,0.2752,-2076.396163954624
877,0.27540000000000003,-2077.6046941049817
878,0.27560000000000007,-2078.811996167802
879,0.27580000000000005,-2080.018072280908
880,0.276,-2081.2229245768544
881,0.2762,-2082.426555182943
882,0.27640000000000003,-2083.628966221244
883,0.27660000000000007,-2084.830159808605
884,0.27680000000000005,-2086.0301380566757
885,0.277,-2087.2289030719194
886,0.2772,-2088.4264569556317
887,0.27740000000000004,-2089.6228018039546
888,0.27760000000000007,-2090.8179397078966
889,0.27780000000000005,-2092.0118727533445
890,0.278,-2093.204603021083
891,0.2782,-2094.3961325868095
892,0.27840000000000004,-2095.58646352115
893,0.27860000000000007,-2096.7755978896766
894,0.27880000000000005,-2097.963537752921
895,0.279,-2099.1502851663918
896,0.2792,-2100.3358421805915
897,0.27940000000000004,-2101.520210841031
898,0.27960000000000007,-2102.7033931882424
899,0.27980000000000005,-2103.8853912578015
900,0.28,-2105.0662070803373
901,0.2802,-2106.24584268155
902,0.28040000000000004,-2107.424300082228
903,0.28060000000000007,-2108.601581298258
904,0.28080000000000005,-2109.777688340647
905,0.281,-2110.952623215533
906,0.2812,-2112.126387924202
907,0.28140000000000004,-2113.2989844631034
908,0.2816000000000001,-2114.470414823864
909,0.28180000000000005,-2115.6406809933032
910,0.28200000000000003,-2116.8097849534497
911,0.2822,-2117.9777286815543
912,0.28240000000000004,-2119.144514150106
913,0.2826000000000001,-2120.3101433268466
914,0.28280000000000005,-2121.4746181747855
915,0.28300000000000003,-2122.6379406522137
916,0.2832,-2123.8001127127195
917,0.28340000000000004,-2124.9611363052036
918,0.2836000000000001,-2126.1210133738914
919,0.28380000000000005,-2127.279745858349
920,0.28400000000000003,-2128.437335693498
921,0.2842,-2129.593784809629
922,0.28440000000000004,-2130.749095132417
923,0.2846000000000001,-2131.9032685829347
924,0.28480000000000005,-2133.0563070776657
925,0.28500000000000003,-2134.2082125285215
926,0.2852,-2135.3589868428544
927,0.28540000000000004,-2136.5086319234697
928,0.2856000000000001,-2137.657149668642
929,0.28580000000000005,-2138.8045419721284
930,0.28600000000000003,-2139.950810723183
931,0.2862,-2141.0959578065695
932,0.28640000000000004,-2142.2399851025757
933,0.2866000000000001,-2143.3828944870274
934,0.28680000000000005,-2144.524687831301
935,0.28700000000000003,-2145.6653670023397
936,0.2872,-2146.8049338626647
937,0.28740000000000004,-2147.9433902703886
938,0.2876000000000001,-2149.0807380792317
939,0.28780000000000006,-2150.2169791385318
940,0.28800000000000003,-2151.352115293259
941,0.2882,-2152.4861483840314
942,0.28840000000000005,-2153.6190802471247
943,0.2886000000000001,-2154.7509127144867
944,0.28880000000000006,-2155.8816476137536
945,0.28900000000000003,-2157.011286768256
946,0.2892,-2158.1398319970403
947,0.28940000000000005,-2159.2672851148764
948,0.2896000000000001,-2160.393647932271
949,0.28980000000000006,-2161.5189222554836
950,0.29000000000000004,-2162.643109886536
951,0.2902,-2163.766212623227
952,0.29040000000000005,-2164.888232259146
953,0.2906000000000001,-2166.009170583682
954,0.29080000000000006,-2167.1290293820425
955,0.29100000000000004,-2168.2478104352585
956,0.2912,-2169.365515520203
957,0.29140000000000005,-2170.482146409604
958,0.2916000000000001,-2171.5977048720497
959,0.29180000000000006,-2172.712192672011
960,0.29200000000000004,-2173.825611569845
961,0.2922,-2174.937963321814
962,0.29240000000000005,-2176.049249680094
963,0.2926000000000001,-2177.159472392788
964,0.29280000000000006,-2178.2686332039384
965,0.29300000000000004,-2179.3767338535395
966,0.2932,-2180.4837760775495
967,0.29340000000000005,-2181.589761607902
968,0.2936,-2182.6946921725184
969,0.29380000000000006,-2183.7985694953213
970,0.29400000000000004,-2184.901395296242
971,0.2942,-2186.003171291239
972,0.29440000000000005,-2187.103899192306
973,0.29460000000000003,-2188.203580707481
974,0.29480000000000006,-2189.3022175408664
975,0.29500000000000004,-2190.399811392632
976,0.2952,-2191.496363959031
977,0.29540000000000005,-2192.5918769324126
978,0.29560000000000003,-2193.6863520012303
979,0.29580000000000006,-2194.7797908500575
980,0.29600000000000004,-2195.8721951595935
981,0.2962,-2196.963566606682
982,0.29640000000000005,-2198.0539068643166
983,0.29660000000000003,-2199.1432176016556
984,0.29680000000000006,-2200.231500484032
985,0.29700000000000004,-2201.318757172964
986,0.2972,-2202.40498932617
987,0.29740000000000005,-2203.4901985975744
988,0.29760000000000003,-2204.574386637324
989,0.29780000000000006,-2205.6575550917955
990,0.29800000000000004,-2206.739705603609
991,0.2982,-2207.820839811637
992,0.29840000000000005,-2208.9009593510177
993,0.29860000000000003,-2209.980065853164
994,0.29880000000000007,-2211.058160945776
995,0.29900000000000004,-2212.1352462528503
996,0.2992,-2213.211323394693
997,0.29940000000000005,-2214.286393987928
998,0.29960000000000003,-2215.3604596455116
999,0.29980000000000007,-2216.433521976738
1000,0.30000000000000004,-2217.505582587255
