,T (K),U (eV),F (eV),S (eV/K)
1084,1384.0,-0.0,-0.31474424925967015,0.00022741636507200846
1085,1385.0,-0.0,-0.31497166562474216,0.00022741636507200846
1086,1386.0,5.684341886080802e-14,-0.31519908198981417,0.00022741636507200846
1087,1387.0,2.842170943040401e-14,-0.3154264983548862,0.00022741636507203622
1088,1388.0,-2.842170943040401e-14,-0.31565391471995824,0.00022741636507200846
1089,1389.0,2.842170943040401e-14,-0.3158813310850302,0.0002274163650719807
1090,1390.0,2.842170943040401e-14,-0.3161087474501022,0.00022741636507200846
1091,1391.0,-0.0,-0.3163361638151742,0.00022741636507203622
1092,1392.0,-2.842170943040401e-14,-0.3165635801802463,0.00022741636507203622
1093,1393.0,-2.842170943040401e-14,-0.3167909965453183,0.00022741636507200846
1094,1394.0,-0.0,-0.3170184129103903,0.00022741636507200846
1095,1395.0,2.842170943040401e-14,-0.3172458292754623,0.00022741636507200846
1096,1396.0,2.842170943040401e-14,-0.3174732456405343,0.00022741636507203622
1097,1397.0,-2.842170943040401e-14,-0.31770066200560637,0.00022741636507203622
1098,1398.0,-2.842170943040401e-14,-0.3179280783706784,0.0002274163650719807
1099,1399.0,-2.842170943040401e-14,-0.31815549473575033,0.00022741636507200846
1100,1400.0,-5.684341886080802e-14,-0.3183829111008224,0.00022741636507203622
1101,1401.0,-0.0,-0.3186103274658944,0.00022741636507200846
1102,1402.0,2.842170943040401e-14,-0.3188377438309664,0.00022741636507200846
1103,1403.0,-0.0,-0.3190651601960384,0.00022741636507200846
1104,1404.0,-2.842170943040401e-14,-0.31929257656111043,0.00022741636507203622
1105,1405.0,-0.0,-0.3195199929261825,0.00022741636507203622
1106,1406.0,-2.842170943040401e-14,-0.3197474092912545,0.00022741636507200846
1107,1407.0,-2.842170943040401e-14,-0.3199748256563265,0.00022741636507200846
1108,1408.0,-2.842170943040401e-14,-0.3202022420213985,0.00022741636507200846
1109,1409.0,2.842170943040401e-14,-0.32042965838647053,0.00022741636507200846
1110,1410.0,-0.0,-0.32065707475154254,0.00022741636507200846
1111,1411.0,2.842170943040401e-14,-0.32088449111661455,0.00022741636507200846
1112,1412.0,-0.0,-0.32111190748168655,0.00022741636507200846
